x_var,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_lsh_p50,Detock_lsh_p90,Detock_lsh_p95,Detock_lsh_p99,Detock_fsh_p50,Detock_fsh_p90,Detock_fsh_p95,Detock_fsh_p99,Detock_mh_p50,Detock_mh_p90,Detock_mh_p95,Detock_mh_p99,Detock_aborts,Detock_bytes,Detock_cost,janus_throughput,janus_p50,janus_p90,janus_p95,janus_p99,janus_lsh_p50,janus_lsh_p90,janus_lsh_p95,janus_lsh_p99,janus_fsh_p50,janus_fsh_p90,janus_fsh_p95,janus_fsh_p99,janus_mh_p50,janus_mh_p90,janus_mh_p95,janus_mh_p99,janus_aborts,janus_bytes,janus_cost,calvin_throughput,calvin_p50,calvin_p90,calvin_p95,calvin_p99,calvin_lsh_p50,calvin_lsh_p90,calvin_lsh_p95,calvin_lsh_p99,calvin_fsh_p50,calvin_fsh_p90,calvin_fsh_p95,calvin_fsh_p99,calvin_mh_p50,calvin_mh_p90,calvin_mh_p95,calvin_mh_p99,calvin_aborts,calvin_bytes,calvin_cost,slog_throughput,slog_p50,slog_p90,slog_p95,slog_p99,slog_lsh_p50,slog_lsh_p90,slog_lsh_p95,slog_lsh_p99,slog_fsh_p50,slog_fsh_p90,slog_fsh_p95,slog_fsh_p99,slog_mh_p50,slog_mh_p90,slog_mh_p95,slog_mh_p99,slog_aborts,slog_bytes,slog_cost
0.35,10864.0,143.80219649999998,149.57688960000002,151.10434765,155.43998476,8.871172,15.4803952,30.567072199999977,70.11328172000005,146.630141,150.7448536,152.3168657,158.23654544,,,,,0.0,153113901.41666666,0.37530173309401077,13575.0,141.511777,165.362736,173.5883638,192.86841803999982,141.511777,165.362736,173.5883638,192.86841803999982,,,,,,,,,0.0,147072301.11666667,0.291450904039288,16051.0,121.57163650000001,233.706332,342.80020125,1748.5574411999944,121.57163650000001,233.706332,342.80020125,1748.5574411999944,,,,,,,,,0.0,148042640.21666667,0.24770125252839909,10649.0,145.2283815,152.82643960000001,154.8691459,159.89873192999997,8.3635965,15.023203100000002,35.962739949999744,126.21498273999995,148.9218405,154.4277502,156.39815414999998,162.29899132999998,,,,,0.0,145548791.46666667,0.3686708450871756
0.4,10487.0,143.984074,149.6660766,151.28048370000002,155.52227914999992,8.7765245,15.690478200000003,33.93030845,71.48015295999998,146.533018,150.80424050000002,152.4203206,157.31791666,,,,,0.0,148691320.23333332,0.3803591498680906,13245.0,140.723835,168.4492956,199.60390249999995,349.3921120399999,140.723835,168.4492956,199.60390249999995,349.3921120399999,,,,,,,,,0.0,146103538.51666668,0.2972495862841324,14945.0,114.407561,711.3457066000002,866.2680502,3163.8534932000002,114.407561,711.3457066000002,866.2680502,3163.8534932000002,,,,,,,,,0.0,145209795.2,0.26224127828705257,10260.0,145.776461,152.9950742,154.92251199999998,160.07167492000002,8.480152,15.076448200000002,36.76337779999991,127.65667123999985,149.005481,154.38073340000003,156.27786505,163.44521977999997,,,,,0.0,140439197.38333333,0.3726884939246264
0.45,10171.0,144.0337945,149.2402444,150.775328,155.23701344999995,8.432403,16.121687700000003,40.57829114999995,71.83150763999994,146.1649745,150.26081829999998,151.75709515,157.63362913999998,,,,,0.0,145041692.98333332,0.38499988788385286,13763.0,140.62236,154.4231108,174.87377549999994,217.12117654,140.62236,154.4231108,174.87377549999994,217.12117654,,,,,,,,,0.0,152835301.5,0.29584436750708426,16010.0,116.016449,232.700739,617.452562,2284.004882,116.016449,232.700739,617.452562,2284.004882,,,,,,,,,0.0,150869034.0,0.2518663760149907,9629.0,145.982814,153.2299548,155.7100648,309.43589939999987,8.481413,18.46514200000001,69.83083199999982,134.8082702999999,148.910357,154.7253948,157.68156335,379.9009155100003,,,,,0.0,132880686.6,0.3814117490912867
0.5,9846.0,144.08883150000003,149.3079419,150.9464739,155.88959316,8.546651,15.728559000000011,39.58902994999993,72.38615707000001,145.9999985,150.2364612,151.93363,158.0827730499999,,,,,0.0,141336145.15,0.3901810789152956,13523.0,141.539613,158.23296,176.62599024999992,299.04454420999997,141.539613,158.23296,176.62599024999992,299.04454420999997,,,,,,,,,0.0,149284956.13333333,0.2958440525524415,14419.0,103.3532745,3922.8100059999997,5204.7122182,5915.64267533,103.3532745,3922.8100059999997,5204.7122182,5915.64267533,,,,,,,,,0.0,145664286.6,0.27243815326999093,9676.0,145.899338,152.1245912,153.9370931,158.50653347999997,8.184882,14.977102,49.307547,127.28211910000005,148.247561,153.2354149,155.00105994999998,160.54858297000004,,,,,0.0,134911950.13333333,0.38375764806393825
0.55,9568.0,144.030134,148.943988,150.5761605,161.5382072599997,8.462985499999998,17.225955499999998,44.80725125,76.08447135,145.711638,149.8580904,151.54401180000002,181.18068703999873,,,,,0.0,137450075.78333333,0.3933948072394092,13081.0,142.518037,160.01891460000002,173.46711560000006,292.8342105600016,142.518037,160.01891460000002,173.46711560000006,292.8342105600016,,,,,,,,,0.0,145403103.15,0.2999053637336595,10661.0,116.552584,989.2495250000002,1318.0283072,9098.329276279987,116.552584,989.2495250000002,1318.0283072,9098.329276279987,,,,,,,,,0.0,103621761.06666666,0.2896009024794422,9075.0,146.366811,152.8546072,154.8537784,165.59443164,8.348619,16.07460200000001,58.93044204999994,129.56216528999997,148.606401,153.9456552,155.9318116,204.37678579999937,,,,,0.0,125664073.96666667,0.38879134758494027
0.6,9339.0,144.38397600000002,149.2430399,150.802207,155.31829866,8.4265715,15.799565899999996,39.430196149999986,71.29694819000002,145.937995,150.039115,151.66108205,157.26593511999994,,,,,0.0,134566016.95,0.3968647969804048,13258.0,142.398771,180.4843902,205.075578,244.9260926199997,142.398771,180.4843902,205.075578,244.9260926199997,,,,,,,,,0.0,147876179.78333333,0.2996321915572987,14112.0,121.656659,2626.6203173999993,3037.7381975999992,3411.19311996,121.656659,2626.6203173999993,3037.7381975999992,3411.19311996,,,,,,,,,0.0,141223653.48333332,0.2720715043698035,9132.0,146.538416,152.6023816,154.3996223,159.80473755999998,8.2535905,15.479227100000003,55.11368595,130.12180447,148.479452,153.5095938,155.3652258,161.81443868,,,,,0.0,127426119.4,0.3902236517739816
0.65,9104.0,143.7841415,148.24296950000002,149.804595,157.7125325,8.104413000000001,15.622313100000001,41.38968999999999,74.5322835,145.08052500000002,148.952911,150.56934975000001,167.04300874999998,,,,,0.0,132195528.06666666,0.4019014236965437,13794.0,142.074116,155.1446836,160.2965979,175.33285806000004,142.074116,155.1446836,160.2965979,175.33285806000004,,,,,,,,,0.0,154056605.5,0.2969502762070465,14581.0,109.372289,1388.2908746,2113.1686025499957,3930.3235598500014,109.372289,1388.2908746,2113.1686025499957,3930.3235598500014,,,,,,,,,0.0,145145769.56666666,0.2687000474133004,8899.0,146.721568,152.619178,154.47188799999998,159.38301179999996,8.191873,15.084060199999998,52.302548799999705,126.46965016,148.44912649999998,153.4984866,155.26755355,161.26910609999996,,,,,0.0,125490962.45,0.396091611304641
0.7,8921.0,143.988702,148.303557,149.732799,154.15174960000007,8.241963,15.225922399999998,38.53382599999995,69.13949021,145.102026,148.8883702,150.3572539,155.64490422,,,,,0.0,128263377.43333334,0.40133029353958816,13560.0,143.828458,161.37404520000004,167.9796084,186.32718060000008,143.828458,161.37404520000004,167.9796084,186.32718060000008,,,,,,,,,0.0,150995821.11666667,0.29756020813667655,15452.0,110.52823,516.6730196,953.0728921999987,4694.53319839996,110.52823,516.6730196,953.0728921999987,4694.53319839996,,,,,,,,,0.0,152211605.25,0.26269946317628784,7832.0,146.7012135,152.414885,154.2325653,159.72843373,8.135107,15.097372400000003,49.498558799999984,128.93434529999982,148.218413,153.146021,154.95554,162.05510140000007,,,,,0.0,110895664.35,0.4127825953779366
0.75,5805.0,143.776532,148.3198328,150.43837705,390.10042986000025,8.167851500000001,16.609028100000014,45.001692049999974,77.05807850000001,144.787192,148.9668883,151.5651834,478.09442912000003,,,,,0.0,84659686.76666667,0.4665277752512202,10304.0,143.9366285,216.08150139999998,245.89737829999999,408.24872870999917,143.9366285,216.08150139999998,245.89737829999999,408.24872870999917,,,,,,,,,0.0,116730476.25,0.32507856414984476,14570.0,114.5474835,896.2126874000003,3804.6305404999985,8897.749731449998,114.5474835,896.2126874000003,3804.6305404999985,8897.749731449998,,,,,,,,,0.0,146761971.95,0.2711214439945093,7232.0,146.4985095,152.0732281,154.02787515,207.04389322000338,8.093998,15.229550200000016,60.68677239999992,129.01466100000007,147.789876,152.7897174,154.81789220000002,284.9772602799988,,,,,0.0,102213664.2,0.4230189828539824
0.8,8477.0,143.967815,148.1651513,149.7528606,156.26782641,8.173799500000001,14.712898799999996,33.75026074999998,68.65472943000003,144.81475749999998,148.657603,150.3829059,158.37797921,,,,,0.0,123039280.93333334,0.4100254357280485,12641.0,144.2306125,203.62242320000001,217.29805605000007,253.6263044499999,144.2306125,203.62242320000001,217.29805605000007,253.6263044499999,,,,,,,,,0.0,141554424.91666666,0.3042550825356644,14830.0,112.935389,780.6905529000001,3055.4897182499985,9024.653895429996,112.935389,780.6905529000001,3055.4897182499985,9024.653895429996,,,,,,,,,0.0,148076389.63333333,0.2681407817037536,8072.0,146.614961,151.97277599999998,153.75266689999998,161.33192359,7.991431,14.489399,53.957549,131.3169009000001,147.719756,152.52449420000002,154.2932354,166.83051483999992,,,,,0.0,112776245.96666667,0.40516909307895604
0.85,8264.0,143.607617,147.3650666,148.71326165,163.7211108899992,7.96121,14.014824800000005,35.06716920000004,74.08024048000003,144.293535,147.74914660000002,149.1704648,174.8391417600003,,,,,0.0,121237894.08333333,0.4162340127863827,12499.0,147.7368735,200.3199392,213.52849255,256.4286222200001,147.7368735,200.3199392,213.52849255,256.4286222200001,,,,,,,,,0.0,139366389.55,0.30421056012481,13961.0,90.10344,156.7560366,289.9305421999998,7012.305145160004,90.10344,156.7560366,289.9305421999998,7012.305145160004,,,,,,,,,0.0,133758892.71666667,0.2643204537163049,8093.0,146.84855299999998,152.0201481,153.62223465,157.81560643,8.103099,13.9895284,30.927950999999783,124.81236455999996,147.806532,152.4824578,154.1007894,158.54021576,,,,,0.0,114872958.38333334,0.40929929169240903
0.9,7977.0,143.988242,147.89373750000001,149.29714729999998,154.13286065,8.1185145,13.597567699999999,18.236266049999973,65.12023214999998,144.6050115,148.224578,149.66667374999997,155.09610990000007,,,,,0.0,117923927.75,0.42290065876896077,12864.0,147.700264,183.5313466,193.76466195,216.31951338,147.700264,183.5313466,193.76466195,216.31951338,,,,,,,,,0.0,145136847.41666666,0.30455044685427035,13765.0,113.8588075,233.99919390000017,770.0517235499999,6595.9173501399955,113.8588075,233.99919390000017,770.0517235499999,6595.9173501399955,,,,,,,,,0.0,135482057.1,0.27058780544860156,7887.0,147.0745355,152.430559,154.22285495,158.90179972000004,8.370852,14.179548,19.050199,117.84077620000011,147.941848,152.879835,154.689505,159.52766784000002,,,,,0.0,112387149.28333333,0.4136861906512827
0.95,7881.0,144.0691365,147.7097231,148.94336374999997,153.41027244,8.278522,13.538562,16.500356,68.18417400000006,144.56847,147.9799356,149.21525060000002,154.41429304000002,,,,,0.0,116625102.38333334,0.42475600148035364,12666.0,146.74726,188.3554344,206.77220940000004,303.97387633999784,146.74726,188.3554344,206.77220940000004,303.97387633999784,,,,,,,,,0.0,142687636.33333334,0.3054439228380441,14353.0,114.4125145,217.81713870000078,1528.2121960499865,6532.622628689993,114.4125145,217.81713870000078,1528.2121960499865,6532.622628689993,,,,,,,,,0.0,141747921.26666668,0.26823370900392485,7718.0,147.2424825,152.30825149999998,153.98643024999998,158.52905867,8.342346,13.631711000000001,16.689495999999984,105.57237243999991,147.950434,152.6795444,154.3476677,159.14479962,,,,,0.0,110340094.9,0.4174399971495207
1.0,7744.0,144.1331045,147.84587570000002,149.06457890000001,153.01876593000003,8.281963999999999,13.106365499999999,14.3770935,26.929669150000038,144.5722435,148.0639705,149.28289064999998,153.60852113,,,,,0.0,114756722.53333333,0.42744504786501386,12946.0,146.698957,181.7280748,192.21919039999997,221.45170012000005,146.698957,181.7280748,192.21919039999997,221.45170012000005,,,,,,,,,0.0,145005828.56666666,0.3024190152428034,14468.0,104.0487785,212.753285,532.6311455,4214.698685250001,104.0487785,212.753285,532.6311455,4214.698685250001,,,,,,,,,0.0,138183975.45,0.26117497297484105,7560.0,147.440942,152.57583830000002,154.30270584999997,159.86043358000003,8.3775665,13.191723399999999,14.776122899999999,42.32500738000056,148.0372435,152.894096,154.64124025,160.68758850000003,,,,,0.0,108064514.31666666,0.42014421776895944
